objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-310702828	0	1398030671	object/static/structure/naboo/shared_seawall_rocks_naboo_theed_style_1.iff	0	733.463	-0.792762	1913.55	0.426612	-0.013435	0.90431	-0.00666968	200	0
-300171860	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1217.61	2.97072	1189.27	-0.0841039	0	0.996457	0	50	0
-298973321	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1315.08	6	2038.86	-0.390152	0	0.920751	0	200	0
-298279220	0	1398030671	object/static/structure/naboo/shared_gungan_wall_ruined_sm_s02.iff	0	59.085	8.64752	1795.61	0.971338	0	-0.237703	0	200	0
-296982175	0	1398030671	object/static/structure/general/shared_planter_generic_style_2.iff	0	1191.55	6	1931.47	0.456631	0	0.889657	0	64	0
-290160839	0	1413566031	object/tangible/container/jar/shared_jar_empty_s01.iff	0	1381.25	6.09467	1530.28	1	0	0	0	50	0
-288218296	0	1398030671	object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1945.83	44.0158	1843.61	0.707108	0	0.707106	0	200	0
-286724134	0	1398030671	object/static/structure/naboo/shared_seawall_rocks_naboo_theed_style_1.iff	0	717.455	0.780011	1896.46	0.390079	0.0184137	0.920564	0.00780261	200	0
-280675418	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	559.181	0.049499	2030.9	0.678265	0	0.734817	0	200	0
-278286594	0	1398030671	object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1961.21	44.0158	1860.51	1	0	0	0	200	0
-265498504	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	1380.94	5.94048	2042.7	0.938443	0	0.345433	0	200	0
-261744276	0	1413566031	object/tangible/container/jar/shared_jar_berries_s01.iff	0	1382.53	6.09331	1530.56	0.997888	0	0.0649538	0	50	0
-251139106	0	1398030671	object/static/structure/naboo/shared_gungan_statue_s02.iff	0	169.052	9.48591	1832.28	0.270598	-0.653281	0.653282	0.270598	200	0
-247641049	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_cap_s01.iff	0	1413.49	5.92715	2014.99	-0.345432	0	0.938444	0	200	0
-247414913	0	1112885583	object/building/naboo/shared_filler_building_naboo_style_10.iff	0	1466.7	6	1987.37	0.468594	0	0.883413	0	512	0
-245990504	0	1398030671	object/static/structure/general/shared_planter_generic_style_1.iff	0	1317.35	6	2022.92	0.963771	0	-0.266731	0	64	0
-245172692	0	1413566031	object/tangible/quest/shared_rotting_sapflower.iff	0	1147.6	2.96698	1121.46	0.836463	0	0.548024	0	50	0
-236441861	0	1413566031	object/tangible/container/jar/shared_jar_spice_s01.iff	0	1381.77	6.08687	1530.89	1	0	0	0	50	0
-234331008	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	997.1	2.9509	960.77	0.845974	0.0465755	-0.530383	0.0292005	50	0
-231542615	0	1398030671	object/static/installation/shared_mockup_farm_flora_style_1.iff	0	1133.07	6	1957.06	1	0	0	0	64	0
-219423685	0	1398030671	object/static/flora/shared_flora_flower_all_bauhin.iff	0	1446.66	2.22792	163.317	1	0	0	0	64	0
-210527736	0	1398030671	object/static/structure/naboo/shared_poi_nboo_tent_small.iff	0	44.1592	9.07037	1790.62	0.99995	0	-0.00999983	0	64	0
-203981315	0	1398030671	object/static/item/shared_item_medic_bacta_tank_advanced.iff	0	1537.91	6	2018.17	0.86848	0	-0.495724	0	32	0
-186538767	0	1398030671	object/static/structure/naboo/shared_poi_nboo_tent_small.iff	0	1110.27	6.15764	2045.19	0.908722	-0.0248052	-0.416622	-0.00587716	64	0
-183507661	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_cap_s01.iff	0	1426.45	5.89722	2003.94	-0.345432	0	0.938444	0	200	0
-166869423	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	906.155	6	1645.53	0.924909	0	-0.380188	0	200	0
-160221230	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_s03.iff	0	625.733	-1.08946	1828.52	0.727999	0	-0.685578	0	200	0
-147833018	0	1398030671	object/static/item/shared_item_medic_bacta_tank_advanced.iff	0	1487.98	6	2037.09	-0.686837	0	0.726812	0	32	0
-136033243	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1476.02	6	1980.9	0.888145	0	-0.459564	0	200	0
-123628776	0	1413566031	object/tangible/crafting/station/shared_public_structure_station.iff	0	1199.85	6	1973.22	0.897911	0	-0.440178	0	50	0
-122600461	0	1398030671	object/soundobject/shared_soundobject_city_crowd_small.iff	0	655.169	6	2035.2	1	0	0	0	128	0
-95695915	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	1968.12	44.6446	1848.4	0.707126	0	0.707087	0	128	0
-89694156	0	1413566031	object/tangible/quest/shared_rotting_sapflower.iff	0	1217.17	2.99032	1189.2	0.949591	-0.138663	0.278207	-0.040625	50	0
-78344856	0	1413566031	object/tangible/quest/shared_naboo_theed_mummer_antenna.iff	0	1611.42	9.5161	1597.14	1	0	0	0	50	0
-75781073	0	1398030671	object/static/structure/general/shared_tankfarm_s01.iff	0	1943.36	44.222	1853.26	-0.692825	0	0.721106	0	200	0
-62108707	0	1413566031	object/tangible/microphone/shared_microphone.iff	0	1315.69	6	2038.32	0.900447	0	-0.434965	0	50	0
-57733465	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	952.719	6	1691.59	0.924909	0	-0.380188	0	200	0
-43729774	0	1413566031	object/tangible/quest/shared_rotting_sapflower.iff	0	1193.23	2.92879	1158.49	0.836463	0	0.548024	0	50	0
-36621637	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	1598	9.50935	1588	1	0	0	0	128	0
-31736537	0	1398030671	object/static/structure/naboo/shared_seawall_intersect_naboo_theed_style_2.iff	0	558.231	0.190621	2031.95	0.338946	0	0.940806	0	200	0
-31239205	0	1398030671	object/static/structure/general/shared_droid_r4_powerdown.iff	0	1967.84	44.6848	1859.02	-3.2e-008	0	1	0	64	0
-22498444	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_s03.iff	0	629.451	-1.08946	1890.41	0.727999	0	-0.685578	0	200	0
-8329267	0	1398030671	object/static/structure/naboo/shared_gungan_statue_s01.iff	0	1279.07	6	2028.37	0.905429	0	-0.424498	0	200	0
-5742861	0	1398030671	object/static/flora/shared_flora_bush_yavin_blueleaf.iff	0	1447.42	3.13271	170.967	1	0	0	0	64	0
-5287943	0	1398030671	object/static/structure/naboo/shared_gungan_damaged_wide_arch_s01.iff	0	56.498	7.91194	1792.81	0.934124	0	0	0.356949	200	0
-760373591	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1330.83	6	2031.98	0.724836	0	-0.688921	0	200	0
-301929244	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1322.21	6	2023.17	1	0	-3.45986e-007	0	200	0
